image_path,label
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\51731621827_65d812cfeb_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\3344892715_99e3a3ea62_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\fSJTnASvig3kks3o3npWRExZyNOPhk753.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\7275165354_010c61c0c1_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\8300561950_32bd718b0f_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\9511499761_31514c0e60_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\iqGZOT983DCO5GiOeCUofw1J8AiRTd455.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\5909021021_9820376416_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\7553763270_4450c65400_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\8569288277_befbd80d2f_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\Pmdf4R9xGZytzgQ5vt5crU5u4ZiuvI537.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\40NKzlwokanDwECFLxawOA2Omqf0DV988.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\8942191108_443aed2509_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\6wio62J04Zs99DWDtowrYX8ROnJ24j561.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\4747667770_2f956118c0_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\0ikk0OqY4d6Rrs22YJoL7m2UxDeWzF254.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\6247864485_c7cce1ac83_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\coQVGUYBZE3GA6uYo4JWzVm1oPFX7f354.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\cyUKneTqM6NkbftL1frU5bynMvqCqS164.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\46haMzB91DUHJuyGmouIFImnGxUvnQ880.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\MXuMOT4neC6Nmb9wgS74GJcyjTihtp755.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\37897918671_36d05f45d8_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\42955989105_151113f46f_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\MVJq5jZmJrocRJNqqpjgJWNyYA5RzC249.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\8A4OpAdg57P9myyTXj8Sw2r3QzMr3P319.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\40123287214_0476fe2cbd_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\6954411242_e51944b3c6_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\dNaQZzz32rXWdYWHP7pmSXyDDFzZzk955.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\33452700146_48d9fa2ba3_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\CpbOmbolQnsNiUIn2tFI7cdstCkygi703.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\4WhkyBBT1FM9TnH3Ts420aDZhe1z83285.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\38106674505_5c2c333a3b_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\lPUJbd6hhkCYNT07cmJdCGyOp0maDN243.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\ceHtraB1lucoqyUsdK5T7vyho6XTIP743.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\LOPu2sRiR3szfgmdgRQEAj2RBL90L9931.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\0nnw7bI4BVPnvub2zkBwH5cwAmEe9Y1000.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\dWpTU1jitXhm3DHDoTRpCRdAMiRiYG579.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\dfotJqRwZr1yDbfTIMDlbtiZflCbcs962.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\G7uaYQlTfZiZOej7Ve1SyfvT1Srxv9554.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\5450832651_b0b910a39f_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\qOqMxZuPzrxyT0KwVM0hy1UJRcPdbV389.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\zGZDewph699wNh5YGzypBdI9sMRpVw452.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\bvwnS7B4KiHtytnIwKZmftk2VpqShR914.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\561321836_e69fe7799d_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\5635281210_8106b0af82_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\y0lQx7sHxD5YUdMQSAEhDeELXoafGt239.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\7469368698_b47a624be0_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\8356569880_c2be30dd83_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\9283670512_f48fa57fa8_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\8199639287_dce2632b0f_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\hkk9bM0SNnAztCb7brrLJaSmK434qw382.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\3986797170_52bfd46c0f_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\1LmcTejRp8jgHZo3nbPjgmO34R2J6T153.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\LhZpkzRMipRWSsiLwxTI9roCvBcYHh534.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\MLmPp9j8SotYNBZU4IycgcltO1aIDn783.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\TAb5c1hCr5sjk0EQuQVVxIbbgqvjt5745.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\3e7ne7hPR6zHzv8kjUkZ0DKoJNatJX22.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\Q6YIyg34NM8XAS82uks0NIdiIrPTDJ398.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\FMnuioVr0qG4txo9WQiSyHOdJfYJWN903.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\8422534126_a6a296a20c_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\IVK3El9s7GrBIcmlGonYAjDbvtTsPB778.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\7034655341_2e34f00587_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\JSBUGGeJWBeoMTLwo9MusLUcAGoNKo195.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\PmM7uMpAn8pQn9rWOG455vhSsUT0Xv730.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\37222061_fb6debe308_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\7059359527_cc76eaf6e1_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\9220880343_ec7184795b_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\5718598809_6cc2fcdafc_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\gmafUbMW7DFrwm9OeWm7ysdJh6m0a2214.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\2ZPv4ojTV9BXHf8L2fxDgcNBKV8an1314.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\6KmbEJ35vdwszk94FtPpFdTJzD1fNq902.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\53818398_78f237f8ef_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\5892668637_c9d5e6a850_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\48036672261_2f8689a771_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\4657038395_71322242c6_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\6138901141_76a760e2ed_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\E6PKv0VG9Cjq3PYv2FtOqh4GIlleeP332.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\485401932_aa8a8102f6_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\9130585473_23b22ea41e_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\ICUnKVZQ46rytjN1z6OFp42cp7SMEG302.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\FGCPeGRQxsMZud8wa1xBdvUC6lMM7H364.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\600333538_bcf094f3a1_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\33225264012_730ceb3f4d_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\oTOfTdKzos4gdyphy6Rzgt19umKUzh475.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\OIGV66pSWcJXc9ThttlNxRGiYClKIR62.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\mLh6kehLTKSJGzyoOJjN9fh9qEFqMH688.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\4774144816_4c66d668ea_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\8065309658_4cecf383f8_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\9606231_415660860c_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\8364656768_2a2fd64464_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\7034113031_d4509545b1_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\IudvWlsZ0T5lZXpRjW1NDpXeyO3HZa110.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\OwfDTzuJNohCj7WRCUMuF7ZpsjGnKB443.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\8879077447_420ee8b5c5_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\6Usi1yUirS2AUow5NXFSBm9Prs15g4449.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\BQH53pPZ4hcqrYjjlMkxJbhFgaye75522.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\3PyNfP2EpwpagCqJeR4QjBaOs2Mdhh954.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\OS2NHcjEgmBcXt1I30FZrCXu8RvlFp747.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\ragugZuuMEvt43mlvGq6AIlsOIiwxW339.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\5jd0dXSu0xpdn1mL6RXx5V6bZn8Bkl145.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\R7BPhZg1PZKVLEjmm2VemLfAJPCtAs860.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\K28akQ3o8OSiAoyHRQxenLmJhXr99x756.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\eO3vBPOCr9xAspPkqlyZc2Hd50LaF547.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\EdcqLq0oANgEmYFEuFkuUWbWLEPUjX200.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\HffWubqROvueGYHhItQjdvPVXrJaCi485.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\Ypr5JzbA1KpqkjBoHBybspkAhkPTKr960.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\3208446632_8efc95ba0d_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\3404338350_54b9d9b955_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\3WI5ki3KdjVgy7I95uoMXpMoZUmgHO932.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\9858396533_56a3fbab2a_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\uIf1zgvCA3zjVdzwYkkPaNJ436um4l271.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\4107525350_d24a130b10_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\jezLEV6RtYIfi5htya8lG3MTeut0K7218.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\2tGMhtdM6yMN3Ih89Z389Dc00mhNvs234.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\4216803085_e9d6b054d7_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\C22opL1qoIIP0UImKJIwb2Z7jBr8X4462.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\8709043490_c0d8e19a4a_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\3892936392_48e0091420_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\7084505167_2b4e755aa0_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\48qgITMOh0lHKnHN7hyyELMudzWKTk465.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\jrtBs8rh9ZD1FGHjm85CnP9d6pX8to826.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\8980920925_b8dd8eda48_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\GhUMiIbWPygW0rlVpP9shqXstnCR1H978.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\4550262218_44d9e0dc5e_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\983fPedSmMnSawFWyRrA8VUsvDSx2i261.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\Vheq3HSc6FaCKM7PWaQYUMDPywXAG7883.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\4235221492_65976f9339_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\39976348225_149cdbf6e7_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\uC4HybJ68NUkOfmFtapyGqDD9IMydv281.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\mXmwDnEnciurfVsiPnvq3ilRitWtfC179.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\5568370203_3256498a9d_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\21oa6sdLRO0lBE4FRRMLrV20p1jZhg102.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\AP5bRBRPIBANVAlqP1hILHmXIcrQqx967.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\DPDDr61sv1EttkSJhPmuByvhcXhYNN767.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\7438807848_2963ea1b3a_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\35063335362_713f45e613_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\KhspayzoyShGjNOEA1OZakQTMnPhCH77.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\5970962427_08d38f0175_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\0cjzKFh87NicryFRQNosyQlRq408by655.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\7782892622_8371586bd3_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\9171551525_ca62e82db3_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\40677311963_71cd9ecdb6_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\happy\7413201982_fe63e65ef7_b.jpg,happy
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\Z84H3Lv4NTwLWcvkzAgABNUoy3Lkhv864.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\8510703282_5652620310_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\VUABD2OMapsJrT9Z5j3WBrljnR6F4G920.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\40836446035_bb23356b8a_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\K05VxjyZpMSBGVAaqyaGyWqEe9TsrY183.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\relaxed\39704939591_06536435d2_b.jpg,relaxed
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\angry\NWKqoFu2McGL71qdKZj96rFbuhcxHn539.jpg,angry
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\02rDGGot7kGU3cKIB5qhOfPaetpRNq548.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\WTqMuXGD0FpnodBvrc1DhWrLuqphWZ151.jpg,sad
C:\Users\nihar\Documents\ML Projects\Deep Learning Projects\Dog Emotion Detection\Final dog dataset\Final dog dataset\sad\uEKr7z0qVEe5jT5f2TTDNDvV0fYDhq923.jpg,sad
